member_id,age,country,balance,credit_card_score,personal_loan_score,investment_score,mobile_banking_score,premium_account_score,top_product,top_score
MEM_02043,34,France,0.0,5.451470046904469e-06,0.7748211861218632,0.2786569382944363,0.5015406035789611,0.333058380342234,personal_loan,0.7748211861218632
MEM_02044,45,France,0.0,0.9999946382856715,0.42263180946855383,0.304687692327617,0.35225033268147804,0.08678104042385187,credit_card,0.9999946382856715
MEM_02045,31,France,0.0,5.469323376111258e-06,0.5002521525734062,0.41435999800752615,0.6163371530617638,0.38226394674831443,mobile_banking,0.6163371530617638
MEM_02046,34,Germany,120018.86,0.9999949307744218,0.6907845384795677,0.1016006322763411,0.7963959453363594,0.39512820491337697,credit_card,0.9999949307744218
MEM_02047,37,France,112541.54,5.215277487833342e-06,0.3137425545579888,0.30749749104588525,0.4802728768139652,0.2663512619111216,mobile_banking,0.4802728768139652
MEM_02048,35,France,166118.45,0.9999947820082415,0.13331925881306225,0.5002486899942663,0.2666200057216216,0.4569357013806268,credit_card,0.9999947820082415
MEM_02049,45,France,102882.4,0.9999946890790606,0.6131093025775155,0.7287522552753188,0.6562006656106071,0.40403434695271645,credit_card,0.9999946890790606
MEM_02050,49,France,0.0,0.9999941728620894,0.15562928265430706,0.21791300822020726,0.3139032245375913,0.5295220509691824,credit_card,0.9999941728620894
MEM_02051,37,France,106881.5,5.207175363745647e-06,0.30010515103332697,0.6188878075322162,0.46560247324105386,0.420265364478755,investment,0.6188878075322162
MEM_02052,26,Germany,120727.97,4.9763822819983765e-06,0.16014506032174758,0.346706841925869,0.2962792054537412,0.3012761159807696,investment,0.346706841925869
MEM_02053,63,France,169832.57,4.6795337291693495e-06,0.0404374127280659,0.2040257152584016,0.12614855192794514,0.8608366454002001,premium_account,0.8608366454002001
MEM_02054,41,France,0.0,0.9999947765653407,0.5611003676285281,0.4952473322962305,0.37850977351550474,0.3922578135372864,credit_card,0.9999947765653407
MEM_02055,38,Germany,113599.42,5.401432219937596e-06,0.12255791411124857,0.05283087229855436,0.13123678507139663,0.6749024996612465,premium_account,0.6749024996612465
MEM_02056,38,Spain,0.0,0.9999938691766828,0.5727325562383326,0.5432469787864838,0.6123666786715857,0.5645368041401916,credit_card,0.9999938691766828
MEM_02057,32,France,0.0,0.9999950490500501,0.4800456358979198,0.261409239141684,0.42584631871811435,0.38976906223111246,credit_card,0.9999950490500501
MEM_02058,47,France,0.0,0.9999950807968143,0.1970658808398255,0.3900895326954388,0.35222028159043517,0.22208324658626022,credit_card,0.9999950807968143
MEM_02059,50,Spain,0.0,0.9999936751706776,0.421621070833908,0.274554496974757,0.5196441658829649,0.43629274446712063,credit_card,0.9999936751706776
MEM_02060,38,Spain,146282.79,0.999993643805118,0.8256348885811212,0.5913045516055627,0.14408005259926027,0.7317564375681346,credit_card,0.999993643805118
MEM_02061,38,Germany,119413.62,0.9999970093588741,0.06990645521583067,0.24945031634750514,0.2946444880418783,0.596929771002365,credit_card,0.9999970093588741
MEM_02062,29,Germany,122084.63,5.234420276762056e-06,0.29230217249502,0.5938125176892984,0.5958415089400441,0.46587680193837255,mobile_banking,0.5958415089400441
MEM_02063,35,Germany,103060.63,0.9999958770636501,0.1726191779871447,0.6612158129403847,0.29317743419317893,0.43332201334113774,credit_card,0.9999958770636501
MEM_02064,44,France,0.0,0.9999944258690339,0.6496493574300691,0.3975671751926912,0.47037213327479804,0.6254105339729157,credit_card,0.9999944258690339
MEM_02065,33,France,0.0,0.9999949874661312,0.4992801130096182,0.4346774591789897,0.37903157554100503,0.4794315965873384,credit_card,0.9999949874661312
MEM_02066,37,Germany,110483.86,0.9999947404216912,0.26826000801340966,0.3491109814048169,0.36373797343049413,0.4854296574745824,credit_card,0.9999947404216912
MEM_02067,31,France,120718.28,0.9999947072531135,0.2545948727386447,0.2725621969661046,0.6017797073151433,0.7592532898679841,credit_card,0.9999947072531135
MEM_02068,31,Spain,36566.96,0.9999953565281304,0.26223751555510744,0.26068932309063486,0.28634273894273904,0.18748443233217627,credit_card,0.9999953565281304
MEM_02069,28,Germany,108601.0,0.9999953267568492,0.4871750297288781,0.470145314335013,0.5927152355053126,0.6822538964572495,credit_card,0.9999953267568492
MEM_02070,42,France,0.0,0.9999952374964886,0.4556808025683086,0.5067101784407121,0.31842979969309065,0.4558621759987768,credit_card,0.9999952374964886
MEM_02071,36,Spain,0.0,0.9999947210509395,0.44303000184997327,0.4052439736969151,0.5659217016200585,0.39032803266711286,credit_card,0.9999947210509395
MEM_02072,36,France,0.0,0.999994842090632,0.30437974946176805,0.30842015629088454,0.533790373373614,0.3641879415423274,credit_card,0.999994842090632
MEM_02073,48,Spain,0.0,0.9999946701044846,0.4319753603050397,0.212466596533289,0.6093295242333127,0.2574343929806423,credit_card,0.9999946701044846
MEM_02074,44,Germany,141136.62,0.9999951973436761,0.2579027137295618,0.5458276720465484,0.21289515479339008,0.29597948389565204,credit_card,0.9999951973436761
MEM_02075,45,Germany,108231.37,0.9999945135865259,0.5052662565131689,0.6070041403667551,0.208246511881412,0.6397090334224436,credit_card,0.9999945135865259
MEM_02076,40,France,0.0,5.228337175800276e-06,0.29252395308051254,0.3913405532290458,0.23648813805765595,0.46101266002437824,premium_account,0.46101266002437824
MEM_02077,34,Spain,144855.34,5.12965119809534e-06,0.2057304492578245,0.5272294101380605,0.18610638079147068,0.40603101169954586,investment,0.5272294101380605
MEM_02078,63,France,68432.45,0.999995036079434,0.36580286914178717,0.4893503723332485,0.5455401588149021,0.6377061400715949,credit_card,0.999995036079434
MEM_02079,45,France,136855.24,0.9999947825823226,0.3049082667590744,0.4391088698009534,0.42985859698771123,0.5629290685255107,credit_card,0.9999947825823226
MEM_02080,55,France,44020.89,0.999995939856436,0.5991999143976197,0.28413627398188873,0.2825005048101038,0.2326729525836961,credit_card,0.999995939856436
MEM_02081,32,Germany,133060.63,0.999995996231451,0.7100516919320256,0.29786820488723054,0.4580547525266832,0.5361112278061438,credit_card,0.999995996231451
MEM_02082,39,Spain,0.0,0.9999932425903401,0.41860474194401365,0.6789505948117027,0.5874281983654084,0.29151683357611297,credit_card,0.9999932425903401
MEM_02083,24,France,0.0,0.9999945375487453,0.11392305618881592,0.05702610785216616,0.631740850269054,0.043450980295402925,credit_card,0.9999945375487453
MEM_02084,36,France,97665.61,0.9999954791069718,0.0707317982174529,0.7226580839712808,0.3677598666189843,0.30453924572820046,credit_card,0.9999954791069718
MEM_02085,28,Germany,185013.02,0.9999963973454611,0.06928879602046709,0.26004297602261106,0.21461142747843687,0.39387486930254045,credit_card,0.9999963973454611
MEM_02086,32,Spain,0.0,0.9999944725204838,0.593658564537631,0.3154786547995762,0.31050956618191944,0.22123622966325174,credit_card,0.9999944725204838
MEM_02087,52,France,65971.61,0.99999458206409,0.3400295336137003,0.2520520861396602,0.20997564130570087,0.25574554228307184,credit_card,0.99999458206409
MEM_02088,41,Germany,150463.11,5.522670601070534e-06,0.4744276190916991,0.6463784230417651,0.3211827159666215,0.4843472288935033,investment,0.6463784230417651
MEM_02089,33,France,0.0,4.832444524818367e-06,0.1589879993336576,0.32686082757591606,0.290239836502379,0.12444718268630817,investment,0.32686082757591606
MEM_02090,39,Spain,0.0,0.9999950105119494,0.5942324271843666,0.36096993698108193,0.26783275258653927,0.4835558849067004,credit_card,0.9999950105119494
MEM_02091,37,France,136425.18,0.9999948690971634,0.3742296241204081,0.6875692365409057,0.5122580201350896,0.5746643705386764,credit_card,0.9999948690971634
MEM_02092,38,Spain,250898.09,3.8332713253536755e-06,0.25906222468459844,0.6911739080011458,0.27662208932005034,0.34592463838655146,investment,0.6911739080011458
MEM_02093,55,France,146798.81,0.9999955722820875,0.18203623331240704,0.368737092408104,0.6156119840814106,0.3838077177979909,credit_card,0.9999955722820875
MEM_02094,70,Spain,0.0,3.7883935812374495e-06,0.17164633318433983,0.0633807400609929,0.27091379425405476,0.025111654926314512,mobile_banking,0.27091379425405476
MEM_02095,40,Germany,128486.91,0.9999943274948989,0.48248798991032255,0.5649470794161852,0.20735659831955913,0.6211564189165419,credit_card,0.9999943274948989
MEM_02096,38,France,0.0,0.9999950358015395,0.4372455524962199,0.2927753084501841,0.5842004668275734,0.6301259772098229,credit_card,0.9999950358015395
MEM_02097,37,Spain,143407.29,4.33919061028249e-06,0.09081749540278883,0.6356372721828135,0.4772072225019051,0.55205583431882,investment,0.6356372721828135
MEM_02098,43,France,0.0,0.9999953497269498,0.4518360503803919,0.3962473876708048,0.36440388642903015,0.35399019333251963,credit_card,0.9999953497269498
MEM_02099,57,France,76165.65,0.9999938723759676,0.2944637507471418,0.2894646608610335,0.4538106539509625,0.6285202055446875,credit_card,0.9999938723759676
MEM_02100,40,France,0.0,0.9999945028772568,0.44231436790831913,0.6141959829530911,0.48640593718313974,0.3688983187771706,credit_card,0.9999945028772568
MEM_02101,49,Spain,0.0,5.116084823461369e-06,0.5720229904695808,0.31987725277058576,0.5386026297383356,0.5404175322026199,personal_loan,0.5720229904695808
MEM_02102,33,Germany,90560.3,0.99999444724422,0.651594354759132,0.4350148452098608,0.7257408541777176,0.684288927442072,credit_card,0.99999444724422
MEM_02103,61,France,62391.22,0.9999955050837427,0.11749809561453177,0.32546134267762156,0.6342470964186186,0.6658902869825786,credit_card,0.9999955050837427
MEM_02104,42,France,0.0,5.639302110206158e-06,0.37212252295523307,0.40950719448869816,0.7291584264605356,0.3779726098645708,mobile_banking,0.7291584264605356
MEM_02105,31,France,0.0,0.9999948690037884,0.5462486544933184,0.1051036464114188,0.7010677985119037,0.5904090912148882,credit_card,0.9999948690037884
MEM_02106,55,Germany,123378.2,0.9999942999891599,0.18514382859585385,0.596634348425908,0.3679159783666192,0.5022447669233358,credit_card,0.9999942999891599
MEM_02107,42,Spain,99836.47,4.882546693293507e-06,0.2554253162586609,0.4564356984559684,0.3908052878361299,0.20743964081419625,investment,0.4564356984559684
MEM_02108,74,Germany,161434.36,0.9999959478292006,0.31869473610188737,0.4930726893810315,0.3935432273665885,0.19569397724332896,credit_card,0.9999959478292006
MEM_02109,41,Spain,0.0,5.12037359296858e-06,0.4449123745322813,0.43302098760305757,0.5298263133485696,0.30880059222430223,mobile_banking,0.5298263133485696
MEM_02110,48,Germany,138311.76,0.9999930242003258,0.6552321104429875,0.7732095920472606,0.2637075824064652,0.7535638831391879,credit_card,0.9999930242003258
MEM_02111,25,France,0.0,0.9999948729872029,0.39623785441469656,0.25135648273678934,0.3364109417880986,0.4352819265069662,credit_card,0.9999948729872029
MEM_02112,28,Spain,0.0,0.9999964152202047,0.05203939139214198,0.05728649767856757,0.3516089714591473,0.20097456778104328,credit_card,0.9999964152202047
MEM_02113,35,Germany,101744.84,5.227356295325025e-06,0.5303023098331641,0.5336717328294127,0.3731287298217075,0.56639404857098,premium_account,0.56639404857098
MEM_02114,33,Spain,0.0,0.9999950002662442,0.563216126080685,0.297560810809574,0.2944097946614442,0.4891642088924508,credit_card,0.9999950002662442
MEM_02115,54,Germany,125456.07,0.9999958314414239,0.2212377471920296,0.6512376495374852,0.2771021226516976,0.12416429525213529,credit_card,0.9999958314414239
MEM_02116,44,France,0.0,0.9999946717828897,0.35245585935020973,0.3575922902613589,0.2329182018862815,0.5183167439547655,credit_card,0.9999946717828897
MEM_02117,31,France,0.0,5.069439417868057e-06,0.24869692174396502,0.1885276355105388,0.6957818591503588,0.15317129728296508,mobile_banking,0.6957818591503588
MEM_02118,27,France,0.0,0.9999949811288491,0.8628522346163036,0.08974480294783699,0.31430916902010053,0.3237401041557651,credit_card,0.9999949811288491
MEM_02119,29,France,0.0,0.9999945414189396,0.5103250431033088,0.35595531913544204,0.47273185965161113,0.31872757292697973,credit_card,0.9999945414189396
MEM_02120,54,Germany,118449.21,0.9999941958430847,0.25253115958783123,0.5893022885731974,0.5165104276607195,0.47083356886212674,credit_card,0.9999941958430847
MEM_02121,30,France,0.0,5.226132127452726e-06,0.39028719859384453,0.2718949278153607,0.6592799025464425,0.36779572978145614,mobile_banking,0.6592799025464425
MEM_02122,32,Spain,178095.55,4.405110335030959e-06,0.29032233099922794,0.5751157489830376,0.2826755082632148,0.8556328598073479,premium_account,0.8556328598073479
MEM_02123,25,Germany,109175.14,0.9999947392696837,0.2757386151923255,0.4163322566852689,0.4184833347568291,0.3194192135606862,credit_card,0.9999947392696837
MEM_02124,32,France,127785.17,5.896928379376022e-06,0.429995621497838,0.6200025705683603,0.1626438054266614,0.5421128811153567,investment,0.6200025705683603
MEM_02125,45,France,0.0,5.023885554935803e-06,0.6297065474815473,0.2699753513240244,0.5210946135360408,0.37616038642799743,personal_loan,0.6297065474815473
MEM_02126,40,France,0.0,0.9999948216821782,0.45575493225885155,0.6672624333298636,0.6554155935942334,0.6711084417589451,credit_card,0.9999948216821782
MEM_02127,34,Germany,134260.36,0.9999950747069806,0.3067687168404211,0.5903375268127197,0.3456427233058058,0.7478808914518426,credit_card,0.9999950747069806
MEM_02128,37,France,69143.91,4.805585092805678e-06,0.377895418319683,0.40149998000055065,0.6351719980476987,0.4657697016061001,mobile_banking,0.6351719980476987
MEM_02129,34,France,100054.77,0.9999946249608341,0.1401304160529654,0.5096350125299228,0.29958652900430177,0.6295415878632104,credit_card,0.9999946249608341
MEM_02130,45,France,0.0,0.9999949302119248,0.4168537241315468,0.3236570463986635,0.40265920572978275,0.4938652179776404,credit_card,0.9999949302119248
MEM_02131,38,France,116248.88,0.9999949158432974,0.4366502373485002,0.32280420061595533,0.4599923027816867,0.32346548832403643,credit_card,0.9999949158432974
MEM_02132,43,Spain,86053.52,0.9999943333478362,0.6210763376643365,0.25680240144263716,0.5658516656150049,0.5513008805719579,credit_card,0.9999943333478362
MEM_02133,32,France,123157.95,0.9999959919976046,0.3548150034627372,0.7129556781809846,0.3203590776389531,0.5755937483447563,credit_card,0.9999959919976046
MEM_02134,44,France,63438.91,0.9999958162142578,0.19403359736517645,0.5075711024140592,0.30181642074788456,0.23110829470965819,credit_card,0.9999958162142578
MEM_02135,57,Germany,95295.39,0.9999951792733938,0.20170148212640063,0.3454782393465078,0.2936227100642265,0.5786902774792283,credit_card,0.9999951792733938
MEM_02136,18,France,133550.67,0.9999953927555734,0.7367537014182007,0.29323259717535727,0.8069004750649377,0.4112589229781537,credit_card,0.9999953927555734
MEM_02137,38,France,106871.81,0.9999947735312189,0.2927738565226513,0.4608219618684812,0.1480274579194074,0.43049989766802393,credit_card,0.9999947735312189
MEM_02138,45,Spain,105266.32,0.9999944019220327,0.3461912709021798,0.7384462810708132,0.32173932671483807,0.516211902617818,credit_card,0.9999944019220327
MEM_02139,51,France,105229.53,0.9999947988336578,0.3566919710579168,0.41256339977427997,0.1781959987202742,0.4083430537744976,credit_card,0.9999947988336578
MEM_02140,41,France,102768.42,0.9999957857024789,0.5245923638210445,0.19541086364701246,0.16812710030404288,0.7084631169342057,credit_card,0.9999957857024789
MEM_02141,18,France,0.0,0.9999951914525936,0.619143641605961,0.059972103532225936,0.7175048015226613,0.4423119496257526,credit_card,0.9999951914525936
MEM_02142,35,France,112689.95,0.9999949459954367,0.4509053536951351,0.4709830921828967,0.3882304527850557,0.6964628316970352,credit_card,0.9999949459954367
MEM_02143,38,France,122334.26,0.9999939372576097,0.26100283635840615,0.7315194198654558,0.5107425346452054,0.5472176834934291,credit_card,0.9999939372576097
MEM_02144,34,Spain,0.0,0.9999949311633638,0.31529650568372625,0.3196476297114242,0.2924629281660556,0.2920332787361049,credit_card,0.9999949311633638
MEM_02145,33,Spain,137847.41,0.9999956163594812,0.16161058924033667,0.5927366809253304,0.3319878418569171,0.5969610226071381,credit_card,0.9999956163594812
MEM_02146,49,France,122486.47,4.445539944445787e-06,0.20286996307142524,0.7687120473949481,0.22933019124108217,0.2570366996621578,investment,0.7687120473949481
MEM_02147,33,France,101286.11,0.9999943302018389,0.4832769725451288,0.6362934022929209,0.4987434247221926,0.5121083204558331,credit_card,0.9999943302018389
MEM_02148,26,Spain,0.0,0.9999948431530876,0.4152133978752506,0.37403262940225834,0.46523284118935937,0.5436876029000989,credit_card,0.9999948431530876
MEM_02149,57,Spain,101247.06,0.9999947519175797,0.10694733382584924,0.6841159378483492,0.2971466848602515,0.1887966135824684,credit_card,0.9999947519175797
MEM_02150,38,France,86977.96,4.643185799201276e-06,0.6901618282964148,0.4094621491697053,0.5882617141425789,0.6923437059880244,premium_account,0.6923437059880244
MEM_02151,57,France,0.0,0.9999942527739717,0.2863648261430491,0.1859335400281343,0.2550123995552083,0.5423361662245623,credit_card,0.9999942527739717
MEM_02152,55,France,110123.59,5.477543248680975e-06,0.48010823010263737,0.7099818477565031,0.48080605309029195,0.6091533247646118,investment,0.7099818477565031
MEM_02153,36,France,178111.82,5.818510071716147e-06,0.16847602280143864,0.6683059816659495,0.23207879125312408,0.7981532152384648,premium_account,0.7981532152384648
MEM_02154,65,Germany,126306.64,2.7096307211303806e-06,0.8312796522741913,0.1225702424477931,0.1680209630099326,0.6626133892531152,personal_loan,0.8312796522741913
MEM_02155,35,France,100768.77,0.9999958503606501,0.30489013695599093,0.3479369706095301,0.26875607058789824,0.35054306085299597,credit_card,0.9999958503606501
MEM_02156,42,France,0.0,0.9999944466785238,0.4650963321043113,0.3382097682323522,0.24197157054721985,0.24208527898934248,credit_card,0.9999944466785238
MEM_02157,44,France,0.0,0.9999945360981541,0.3081071442491933,0.5932346990058263,0.3635636509119648,0.18470802986253276,credit_card,0.9999945360981541
MEM_02158,40,France,118991.79,0.9999947725863348,0.6145872305589981,0.5239434375816803,0.46899682941563764,0.600192440540896,credit_card,0.9999947725863348
MEM_02159,72,France,140997.26,5.175413910888664e-06,0.07619064196286982,0.8365826574045543,0.30474867301148356,0.4050791544178538,investment,0.8365826574045543
MEM_02160,28,France,0.0,5.438507698204884e-06,0.6700418211056343,0.35049794849341304,0.5143079728612692,0.26060458305748146,personal_loan,0.6700418211056343
MEM_02161,32,Germany,166824.59,0.9999958202300415,0.1616106724763241,0.4193858349582042,0.41326566441622664,0.5674049093964241,credit_card,0.9999958202300415
MEM_02162,34,France,76322.69,0.9999956159338074,0.3708797033845437,0.4580601956138408,0.33043808798679897,0.4681118564439711,credit_card,0.9999956159338074
MEM_02163,35,France,0.0,0.9999951534419234,0.6176000678136297,0.24448031227642092,0.5854164807807043,0.4785344717866306,credit_card,0.9999951534419234
MEM_02164,77,Spain,149083.7,0.9999935480995362,0.06481378132755773,0.28343254872441165,0.6821798986436656,0.1175499887162229,credit_card,0.9999935480995362
MEM_02165,33,France,0.0,5.000275733908388e-06,0.5861678252550421,0.2882686857398882,0.6105965922676528,0.45179795186117966,mobile_banking,0.6105965922676528
MEM_02166,40,France,0.0,0.999994355136904,0.5882363595838999,0.47699235171776805,0.6460461845959787,0.4622754886231965,credit_card,0.999994355136904
MEM_02167,33,France,126588.81,5.1022911500871975e-06,0.7277884202511902,0.5084425689027894,0.4857315331643894,0.3363098440674022,personal_loan,0.7277884202511902
MEM_02168,56,Germany,143249.67,0.9999947353547708,0.0736095617565137,0.43551088410805816,0.31426187893529645,0.43560372105314044,credit_card,0.9999947353547708
MEM_02169,43,Germany,81844.91,0.9999947197079683,0.48890462996047374,0.5422583526011401,0.48717200073751266,0.6189519366310796,credit_card,0.9999947197079683
MEM_02170,40,France,0.0,4.698245231864587e-06,0.2688213704762691,0.37767967285436727,0.5225197948774385,0.33700560718105377,mobile_banking,0.5225197948774385
MEM_02171,58,Germany,190298.89,0.9999953813697078,0.8320326405998422,0.4831213619669047,0.1539699163350102,0.6679255344540719,credit_card,0.9999953813697078
MEM_02172,35,Germany,117212.18,0.9999942307789763,0.42436248906779006,0.6293460853961529,0.6029292810676927,0.5206267408399281,credit_card,0.9999942307789763
MEM_02173,46,France,0.0,0.9999948846769806,0.10672964747536881,0.3486156724195159,0.6480288985893999,0.2854958281280043,credit_card,0.9999948846769806
MEM_02174,26,France,139848.17,0.9999951055272296,0.24031248013469145,0.31201227809073073,0.38797214279793385,0.42093159660489116,credit_card,0.9999951055272296
MEM_02175,34,Germany,101861.36,5.2594895394680734e-06,0.3617764760493347,0.5550460418205302,0.21275661628989415,0.6977968026334382,premium_account,0.6977968026334382
MEM_02176,35,Spain,167455.66,0.9999952612636919,0.3424913492441086,0.6501149280988983,0.5321033620718212,0.5385806661832047,credit_card,0.9999952612636919
MEM_02177,24,France,0.0,5.651490902624744e-06,0.19835981264603436,0.3615374409484393,0.7498127559831909,0.2502335399205837,mobile_banking,0.7498127559831909
MEM_02178,43,Spain,116360.07,0.9999944012865265,0.27103319191520997,0.6526126181793932,0.15413914650399368,0.2225455764938834,credit_card,0.9999944012865265
MEM_02179,40,Spain,88466.82,5.228257641067487e-06,0.32978055276881135,0.7890596710898126,0.36026574055173116,0.43940163855732867,investment,0.7890596710898126
MEM_02180,42,France,0.0,5.974651900428185e-06,0.5247048072108519,0.41753788533040137,0.3562027770836566,0.37830297421020387,personal_loan,0.5247048072108519
MEM_02181,46,Germany,123642.36,0.9999953131412392,0.4350564046794472,0.34758307449426246,0.5077278438988689,0.5345694973277576,credit_card,0.9999953131412392
MEM_02182,38,Spain,0.0,4.603731691744466e-06,0.7041625290408511,0.46978916751735855,0.5319134221544923,0.4227551903140453,personal_loan,0.7041625290408511
MEM_02183,38,France,72286.84,0.9999956483527163,0.6368320434266106,0.4951255285957639,0.5097512628727102,0.6891692866267752,credit_card,0.9999956483527163
MEM_02184,40,France,0.0,0.9999951170511893,0.339568720484079,0.44449740309971647,0.389635293062261,0.2578471673310815,credit_card,0.9999951170511893
MEM_02185,40,Spain,109681.61,0.999996005660367,0.3967542804665155,0.7027923338302157,0.2911698202287002,0.40464328925464765,credit_card,0.999996005660367
MEM_02186,37,Germany,145018.64,0.9999952976372948,0.30309928005235937,0.49085932233965823,0.18241467371370207,0.5809035262481774,credit_card,0.9999952976372948
MEM_02187,34,Spain,0.0,0.9999942886231749,0.37072127086029766,0.4318373690521626,0.40264170898770024,0.43899985518376494,credit_card,0.9999942886231749
MEM_02188,32,Spain,187487.63,0.9999957267481598,0.37185201683747054,0.5488328865153269,0.35578643514164504,0.6632986430924563,credit_card,0.9999957267481598
MEM_02189,35,France,165692.91,0.9999943279027296,0.5332923066867611,0.45985706718152053,0.21970698283067092,0.2496013157876625,credit_card,0.9999943279027296
MEM_02190,59,Germany,137648.41,0.9999947146465437,0.09064565281757483,0.6369357175513235,0.24269761258131575,0.5633822456694507,credit_card,0.9999947146465437
MEM_02191,47,Spain,118560.0,0.9999941420355073,0.40264671342545744,0.377148703908778,0.32297310763118814,0.7082217823353822,credit_card,0.9999941420355073
MEM_02192,33,France,164385.53,0.9999946078177552,0.27948648853495056,0.32289526064783863,0.06663148448500657,0.5854235112560022,credit_card,0.9999946078177552
MEM_02193,37,France,108286.5,0.9999940575944586,0.6312384029590326,0.24412597772007108,0.5804615119344076,0.5693185913515963,credit_card,0.9999940575944586
MEM_02194,34,France,0.0,0.999995590069986,0.5347317663484685,0.3004867719965794,0.6867936376720793,0.22109211245471996,credit_card,0.999995590069986
MEM_02195,58,Spain,0.0,4.816698791339744e-06,0.4299798321452306,0.27867904793614745,0.1595207744974164,0.45730577756389895,premium_account,0.45730577756389895
MEM_02196,47,Germany,118079.47,0.999994695076641,0.6021505651652562,0.6451494028320838,0.7195626655468564,0.3590274762182448,credit_card,0.999994695076641
MEM_02197,35,Spain,127283.78,0.9999953683099247,0.37282592777102835,0.6370539203456335,0.5353085734312965,0.6366007531607198,credit_card,0.9999953683099247
MEM_02198,48,Spain,0.0,0.9999951010801128,0.43059715369666296,0.10179164214428872,0.18166736157027707,0.475224415383909,credit_card,0.9999951010801128
MEM_02199,29,France,141389.06,0.9999955008603151,0.412569740166605,0.40728375749676876,0.3294735864717503,0.6342777657725895,credit_card,0.9999955008603151
MEM_02200,37,France,130091.5,0.9999948196097392,0.38170766718109606,0.5300783280415541,0.5896351867120968,0.6410210765624199,credit_card,0.9999948196097392
MEM_02201,35,France,143744.77,0.9999952728468562,0.47170566727294283,0.3184594220043609,0.5520666637673924,0.49214091581618447,credit_card,0.9999952728468562
MEM_02202,28,Spain,97408.03,0.999995406898218,0.35453927705853816,0.723332902016238,0.6267836046937627,0.6073125522319373,credit_card,0.999995406898218
MEM_02203,30,Spain,111927.45,0.9999953737023183,0.6641435050225645,0.1309176540795394,0.6237012722448252,0.6540922069892694,credit_card,0.9999953737023183
MEM_02204,31,France,0.0,0.9999961263063599,0.21082669171273866,0.07914619154065666,0.5417325827073116,0.1505517186987566,credit_card,0.9999961263063599
MEM_02205,38,Spain,0.0,5.350414279527461e-06,0.1879502748472167,0.6078364369375518,0.3800265215006514,0.16003123777951272,investment,0.6078364369375518
MEM_02206,34,France,0.0,0.9999955383800315,0.4080041564978703,0.2924232076149314,0.40826950215663627,0.12977641417805363,credit_card,0.9999955383800315
MEM_02207,33,France,188285.68,4.444080098487215e-06,0.07059885583128968,0.4277910388273377,0.03865536515277367,0.5836429050581056,premium_account,0.5836429050581056
MEM_02208,46,France,109705.52,0.9999947013269029,0.309961384148829,0.4861722927791757,0.3180228798209496,0.4530065012118052,credit_card,0.9999947013269029
MEM_02209,33,Spain,0.0,4.884928474039715e-06,0.6167645463532588,0.4221334864332758,0.31380347984044354,0.47099157363226657,personal_loan,0.6167645463532588
MEM_02210,34,Germany,127122.79,5.3695434762525596e-06,0.39180818802802453,0.5860765772259398,0.5203197575286783,0.2829177330136242,investment,0.5860765772259398
MEM_02211,40,France,98241.04,0.9999943229619342,0.02037019727894879,0.42917258420241,0.36151715681903324,0.3211143200061203,credit_card,0.9999943229619342
MEM_02212,37,Germany,170840.08,5.645163317933744e-06,0.6549785607554107,0.32364816374448263,0.5221671402989062,0.4456500005023758,personal_loan,0.6549785607554107
MEM_02213,41,Germany,87541.06,0.9999949910891657,0.2988238769837086,0.20346773766499038,0.4011517079810745,0.3925147856606056,credit_card,0.9999949910891657
MEM_02214,26,France,62610.96,5.104264573896157e-06,0.07051524534683437,0.19610599685064442,0.7547633457194838,0.09434125995362704,mobile_banking,0.7547633457194838
MEM_02215,36,France,0.0,0.9999947377883455,0.6422057738672822,0.1706237284685709,0.5517741773199311,0.3498758816224624,credit_card,0.9999947377883455
MEM_02216,47,France,113328.93,0.9999946759700765,0.09825646690567867,0.5514489427044192,0.39056793999948836,0.5874888877347777,credit_card,0.9999946759700765
MEM_02217,35,Spain,104832.49,0.9999946364627945,0.2408317165154136,0.6228884316748933,0.3778597527453271,0.32248690500860305,credit_card,0.9999946364627945
MEM_02218,31,Spain,102289.85,0.999994461777618,0.4860188682715264,0.7022934267545345,0.526545795178393,0.7053260705886383,credit_card,0.999994461777618
MEM_02219,34,Germany,125227.82,5.368337366471642e-06,0.6651286548284298,0.5289975151495153,0.5613564219034359,0.5701319371635495,personal_loan,0.6651286548284298
MEM_02220,49,Germany,140510.89,0.9999944460503977,0.3321149504904763,0.617294449645257,0.23651075620407166,0.5854915105859156,credit_card,0.9999944460503977
MEM_02221,35,Germany,132253.22,0.9999951249910783,0.4186808945863135,0.7578503936115706,0.4243254268025303,0.6289294827247529,credit_card,0.9999951249910783
MEM_02222,43,Germany,39043.29,0.9999943996068851,0.5357189595447389,0.4034160674038033,0.6045251490600859,0.4391548810875334,credit_card,0.9999943996068851
MEM_02223,34,France,0.0,0.9999950591457415,0.6484916651265457,0.4929274511684092,0.6042968257464092,0.5441580640714903,credit_card,0.9999950591457415
MEM_02224,55,Spain,99685.06,0.9999949321217151,0.6138502759133239,0.640697143769869,0.2302715669109392,0.5570120500110443,credit_card,0.9999949321217151
MEM_02225,38,Germany,125385.49,5.877583514962655e-06,0.5749253764815513,0.3298451990281207,0.5624224898012372,0.31100829381067696,personal_loan,0.5749253764815513
